value,serveur_id,diff,rolling_std,anomaly
91.876,825cc2,-2.147999999999996,1.457486603712025,0
92.042,825cc2,0.16599999999999682,1.452266091320736,0
76.874,825cc2,-15.168000000000006,6.903586980693467,0
86.124,825cc2,9.25,6.978184720971523,0
84.626,825cc2,-1.4979999999999905,6.239886120755781,0
82.374,825cc2,-2.2520000000000095,5.5264918347900265,0
85.52799999999998,825cc2,3.153999999999982,3.763590466562607,0
90.23,825cc2,4.702000000000027,2.8686594081557786,0
90.458,825cc2,0.22799999999999443,3.5691969965246493,0
90.584,825cc2,0.12600000000000477,3.7188010433472365,0
91.626,825cc2,1.0420000000000016,2.3848943792127,0
90.0,825cc2,-1.6260000000000048,0.626082103242212,0
93.404,825cc2,3.4039999999999964,1.3608889741636232,0
95.766,825cc2,2.362000000000009,2.3408344665951977,0
93.768,825cc2,-1.9980000000000047,2.193949224571975,0
89.292,825cc2,-4.475999999999999,2.721143142137143,0
54.958,825cc2,-34.334,17.200271474601806,0
54.7775,825cc2,-0.180499999999995,20.985556091035594,0
90.03200000000002,825cc2,35.25450000000002,19.879873182442623,0
93.18,825cc2,3.147999999999982,19.754011530572757,0
88.178,825cc2,-5.0020000000000095,19.57843219080633,0
87.99799999999998,825cc2,-0.18000000000002103,15.821214714743016,0
87.986,825cc2,-0.011999999999972033,2.2426620788698135,0
87.542,825cc2,-0.4440000000000026,2.3613214944180467,0
89.084,825cc2,1.5420000000000016,0.5684441925120587,0
89.876,825cc2,0.7920000000000016,0.9576477431710866,0
87.044,825cc2,-2.832000000000008,1.1563869594563418,0
88.0,825cc2,0.9560000000000031,1.1554337713606448,0
88.49799999999998,825cc2,0.49799999999997624,1.0728899291169973,0
89.322,825cc2,0.8240000000000265,1.1098963915612456,0
88.166,825cc2,-1.156000000000006,0.8253787009613737,0
92.916,825cc2,4.75,2.041003380693088,0
87.626,825cc2,-5.289999999999992,2.109930046233907,0
89.072,825cc2,1.445999999999998,2.0702460723306775,0
85.238,825cc2,-3.834000000000003,2.7969023579668737,0
89.756,825cc2,4.518000000000001,2.8249585483685657,0
87.666,825cc2,-2.0900000000000034,1.7342406984039753,0
89.626,825cc2,1.960000000000008,1.8873237136221972,0
90.292,825cc2,0.6659999999999968,2.0851654131029176,0
87.74600000000002,825cc2,-2.545999999999978,1.2230360583403097,0
85.458,825cc2,-2.288000000000025,1.8980771322579781,0
88.0,825cc2,2.5420000000000016,1.8822621496488379,0
88.958,825cc2,0.9579999999999984,1.778769574734364,0
92.606,825cc2,3.647999999999996,2.6041752629192643,0
76.982,825cc2,-15.623999999999995,5.856703099867776,0
92.262,825cc2,15.280000000000001,6.352357735518419,0
86.552,825cc2,-5.709999999999994,6.371749210381771,0
88.042,825cc2,1.4899999999999949,6.3313830400632645,0
88.334,825cc2,0.2920000000000016,5.6902432988406435,0
90.696,825cc2,2.3619999999999948,2.275636438449823,0
87.89399999999998,825cc2,-2.802000000000021,1.5023990149093749,0
93.85,825cc2,5.956000000000017,2.5529933803283953,0
91.348,825cc2,-2.5019999999999953,2.4204459919611074,0
91.626,825cc2,0.2780000000000058,2.141311093699509,0
89.084,825cc2,-2.5420000000000016,2.3273768066216927,0
90.982,825cc2,1.8979999999999961,1.702383623041688,0
90.982,825cc2,0.0,0.9991730580838113,0
92.188,825cc2,1.206000000000003,1.1695207565496906,0
90.25,825cc2,-1.9380000000000024,1.138761256805199,0
93.166,825cc2,2.915999999999997,1.1561923715370912,0
93.75,825cc2,0.5840000000000032,1.4606201422685372,0
89.584,825cc2,-4.165999999999997,1.81186279833782,0
91.708,825cc2,2.1239999999999952,1.7980074527099588,0
89.12,825cc2,-2.587999999999994,2.07429862845265,0
91.618,825cc2,2.4979999999999905,1.8616836465953457,0
91.266,825cc2,-0.35199999999998965,1.2157998190493928,0
94.084,825cc2,2.817999999999998,1.7632269281066866,0
94.5,825cc2,0.4159999999999968,2.2081093270036547,0
93.708,825cc2,-0.7920000000000016,1.4863381849365604,0
92.708,825cc2,-1.0,1.2940043276591062,0
93.662,825cc2,0.9540000000000077,0.6647892899261202,0
91.652,825cc2,-2.010000000000005,1.0942230120046397,0
93.752,825cc2,2.0999999999999943,0.9166399511261288,0
91.076,825cc2,-2.676000000000002,1.1919932885719462,0
92.508,825cc2,1.4320000000000022,1.189557901071052,0
93.64,825cc2,1.132000000000005,1.1843533256594334,0
93.584,825cc2,-0.055999999999997385,1.1425060174898505,0
92.124,825cc2,-1.460000000000008,1.0731434200518393,0
90.166,825cc2,-1.9579999999999984,1.4157997033481022,0
94.484,825cc2,4.317999999999998,1.6993412841452806,0
92.148,825cc2,-2.3359999999999985,1.6450031003012,0
93.486,825cc2,1.338000000000008,1.6293860193338354,0
94.56,825cc2,1.073999999999998,1.8455788251929282,0
91.458,825cc2,-3.102000000000004,1.389030309244717,0
91.0,825cc2,-0.4579999999999984,1.4723147761265425,0
91.876,825cc2,0.8760000000000048,1.4948290872205279,0
90.042,825cc2,-1.8340000000000032,1.6933756818853432,0
93.626,825cc2,3.584000000000003,1.32177713703963,0
93.666,825cc2,0.03999999999999204,1.6015423815811483,0
95.166,825cc2,1.5,1.9661035578017,0
92.59,825cc2,-2.5759999999999934,1.9002126196824627,0
94.042,825cc2,1.4519999999999982,0.9267189433697798,0
87.708,825cc2,-6.334000000000003,2.9037012242998586,0
92.782,825cc2,5.073999999999998,2.851631953811801,0
91.514,825cc2,-1.2680000000000007,2.4194394392091247,0
88.834,825cc2,-2.6799999999999926,2.656097889762462,0
90.964,825cc2,2.1299999999999955,2.0569634901963236,0
91.084,825cc2,0.12000000000000455,1.4259462822983862,0
90.158,825cc2,-0.9260000000000019,1.057885248975822,0
88.958,825cc2,-1.2000000000000028,1.0694198427187933,0
91.896,825cc2,2.9380000000000024,1.1109878487187101,0
92.916,825cc2,1.019999999999996,1.5296753904016986,0
91.348,825cc2,-1.5679999999999978,1.5377311858711147,0
92.75,825cc2,1.402000000000001,1.5954744748821732,0
93.704,825cc2,0.9539999999999935,0.9184896297729618,0
93.292,825cc2,-0.41199999999999193,0.8921210680173675,0
93.916,825cc2,0.6239999999999952,1.0260994103888907,0
92.126,825cc2,-1.789999999999992,0.7283754526344309,0
93.084,825cc2,0.9579999999999984,0.6962562746578334,0
93.454,825cc2,0.36999999999999034,0.6613038635910201,0
91.292,825cc2,-2.161999999999992,1.0581695516317147,0
94.25,825cc2,2.9579999999999984,1.1544181218260807,0
91.542,825cc2,-2.7079999999999984,1.2687516699498267,0
93.292,825cc2,1.75,1.2867719300639362,0
92.63,825cc2,-0.6620000000000061,1.2280558619218003,0
94.392,825cc2,1.7620000000000005,1.183579824093164,0
90.292,825cc2,-4.099999999999994,1.5805121954608605,0
94.292,825cc2,4.0,1.6703499034634772,0
93.57,825cc2,-0.7220000000000084,1.6878830528210298,0
91.876,825cc2,-1.6939999999999884,1.7650532003314945,0
91.376,825cc2,-0.5,1.6313194659540213,0
92.658,825cc2,1.2819999999999965,1.194809943045532,0
90.666,825cc2,-1.9920000000000044,1.126710788090961,0
92.5,825cc2,1.8340000000000032,0.8210537132250153,0
92.042,825cc2,-0.4579999999999984,0.8274580351900526,0
92.5,825cc2,0.4579999999999984,0.8196787175476499,0
93.208,825cc2,0.7079999999999984,0.945088990519172,0
95.34,825cc2,2.132000000000005,1.3102488313295457,0
93.962,825cc2,-1.3780000000000001,1.3009545726121274,0
93.558,825cc2,-0.40399999999999636,1.0558820009832364,0
90.082,825cc2,-3.4760000000000133,1.93687222087582,0
90.344,825cc2,0.26200000000000045,2.3288360182718977,0
92.506,825cc2,2.162000000000006,1.7967361520269385,0
90.894,825cc2,-1.6119999999999948,1.4965798341554106,0
91.416,825cc2,0.5219999999999914,0.9635449133282188,0
90.374,825cc2,-1.0420000000000016,0.896870782220424,0
92.166,825cc2,1.7920000000000016,0.8794334539921934,0
91.632,825cc2,-0.5339999999999918,0.6884553725555911,0
92.416,825cc2,0.7839999999999918,0.7943810168934234,0
98.292,825cc2,5.876000000000005,3.0743412302476276,0
92.124,825cc2,-6.168000000000006,2.7905777179645894,0
91.416,825cc2,-0.7079999999999984,2.8870095254433203,0
91.458,825cc2,0.04200000000000159,2.9112209122635253,0
58.462,825cc2,-32.995999999999995,15.854392161164705,0
24.432,825cc2,-34.03,30.02363040673132,1
24.624,825cc2,0.19200000000000017,33.4552594191108,1
23.994,825cc2,-0.629999999999999,30.07583358778278,1
24.292,825cc2,0.2980000000000018,15.263563319225405,0
25.208,825cc2,0.9159999999999968,0.45278692561011025,0
24.542,825cc2,-0.6659999999999968,0.4507172062429553,0
18.7225,825cc2,-5.8195000000000014,2.626255404564358,0
35.93199999999999,825cc2,17.209499999999988,6.263726921729853,0
24.638,825cc2,-11.293999999999986,6.245625288952527,0
23.59,825cc2,-1.0480000000000018,6.3259168940164985,0
24.608,825cc2,1.0180000000000007,6.323525919137467,0
24.204,825cc2,-0.4039999999999999,5.236995589076175,0
24.294,825cc2,0.08999999999999986,0.42336414586434157,0
24.82,825cc2,0.5259999999999998,0.468658937825197,0
24.584,825cc2,-0.23600000000000065,0.25057533797928844,0
24.584,825cc2,0.0,0.2482563191611338,0
25.376,825cc2,0.7920000000000016,0.40562642912343266,0
25.124,825cc2,-0.25200000000000244,0.3474317199154691,0
24.952,825cc2,-0.17199999999999704,0.3450681092239907,0
36.462,825cc2,11.510000000000002,5.130028148071249,0
24.652,825cc2,-11.810000000000002,5.121111519973308,0
25.048,825cc2,0.39599999999999724,5.15412463954873,0
25.32,825cc2,0.272000000000002,5.134644213575398,0
25.166,825cc2,-0.15399999999999991,5.111155133627165,0
24.792,825cc2,-0.3739999999999988,0.27227339202245987,0
25.334,825cc2,0.541999999999998,0.22358443595968552,0
24.876,825cc2,-0.4579999999999984,0.2512584327010976,0
24.708,825cc2,-0.1680000000000028,0.2645471602633787,0
25.75,825cc2,1.0420000000000016,0.44035213182566973,0
25.5,825cc2,-0.25,0.4335467679540533,0
25.416,825cc2,-0.08399999999999963,0.4397999545286527,0
36.334,825cc2,10.918000000000003,4.930307373785465,0
25.334,825cc2,-11.000000000000004,4.847616857797584,0
25.108,825cc2,-0.2259999999999991,4.919056291607499,0
25.32,825cc2,0.21199999999999974,4.938324695684087,0
25.402,825cc2,0.08200000000000074,4.939807162228433,0
24.666,825cc2,-0.7360000000000007,0.3004163777216892,0
25.208,825cc2,0.541999999999998,0.28782147245023565,0
25.122,825cc2,-0.08599999999999852,0.28749052158883714,0
25.25,825cc2,0.1280000000000001,0.27831061784168837,0
25.542,825cc2,0.2920000000000016,0.3169302762492418,0
25.584,825cc2,0.04199999999999804,0.20819510081510156,0
25.334,825cc2,-0.25,0.19526597246680955,0
36.67,825cc2,11.336000000000002,5.029733988990204,0
25.108,825cc2,-11.562000000000001,5.0472272387919395,0
24.976,825cc2,-0.13200000000000145,5.112187281389768,0
25.274,825cc2,0.2980000000000018,5.1435387429281905,0
24.842,825cc2,-0.43200000000000216,5.199081649676539,0
24.542,825cc2,-0.29999999999999716,0.277817925993629,0
25.0,825cc2,0.4579999999999984,0.2662652812580007,0
24.916,825cc2,-0.08399999999999963,0.26484183960130364,0
24.516,825cc2,-0.40000000000000213,0.22117233100776365,0
25.25,825cc2,0.7340000000000018,0.31350470491430454,0
25.204,825cc2,-0.045999999999999375,0.29275792047936267,0
24.8,825cc2,-0.4039999999999999,0.3023693106176653,0
36.0,825cc2,11.2,4.954285821387713,0
25.292,825cc2,-10.707999999999998,4.862287445226096,0
25.166,825cc2,-0.12600000000000122,4.871317768325458,0
25.376,825cc2,0.21000000000000085,4.853457654085726,0
24.874,825cc2,-0.5020000000000024,4.843929685699753,0
24.542,825cc2,-0.3319999999999972,0.3418098886857595,0
25.042,825cc2,0.5,0.3147761109159533,0
24.666,825cc2,-0.3760000000000012,0.3280000000051455,0
24.792,825cc2,0.12600000000000122,0.19184160133656863,0
25.45,825cc2,0.6579999999999977,0.3595953281167247,0
25.214,825cc2,-0.23600000000000065,0.31603037829197833,0
24.916,825cc2,-0.29799999999999827,0.32011060589016976,0
36.166,825cc2,11.249999999999996,4.958656148595432,0
24.958,825cc2,-11.207999999999998,4.938115754010156,0
24.666,825cc2,-0.29199999999999804,5.0248494504814065,0
24.624,825cc2,-0.04200000000000159,5.089192666818903,0
25.126,825cc2,0.5020000000000024,5.067835040725309,0
25.126,825cc2,0.0,0.24312959507915016,0
24.916,825cc2,-0.21000000000000085,0.2413437382725141,0
25.25,825cc2,0.33399999999999963,0.24613573491744353,0
24.834,825cc2,-0.41600000000000037,0.1704136144894218,0
25.666,825cc2,0.8320000000000007,0.328287678726064,0
25.364,825cc2,-0.3019999999999996,0.3394790126110105,0
24.792,825cc2,-0.5719999999999992,0.36918992402738576,0
36.626,825cc2,11.833999999999996,5.139096301880643,0
24.484,825cc2,-12.141999999999996,5.185916582437795,0
24.94,825cc2,0.4559999999999995,5.255820697094156,0
24.726,825cc2,-0.2140000000000022,5.320139735007277,0
26.458,825cc2,1.7319999999999993,5.188940662601886,0
24.916,825cc2,-1.541999999999998,0.7782732168097216,0
25.272,825cc2,0.3559999999999981,0.6966367776706521,0
25.166,825cc2,-0.1059999999999981,0.6775594438891314,0
24.75,825cc2,-0.41600000000000037,0.6724751296541371,0
25.334,825cc2,0.5839999999999996,0.24712506955659413,0
25.626,825cc2,0.2920000000000016,0.31776217522441425,0
25.082,825cc2,-0.5440000000000005,0.3227457203486228,0
35.876,825cc2,10.793999999999997,4.78621946843261,0
24.916,825cc2,-10.959999999999997,4.7643435224596615,0
24.992,825cc2,0.07600000000000051,4.803120943720169,0
25.484,825cc2,0.4920000000000009,4.815884550111571,0
25.084,825cc2,-0.40000000000000213,4.815657462901959,0
24.792,825cc2,-0.29199999999999804,0.26331122270678076,0
25.084,825cc2,0.29199999999999804,0.25183168983140286,0
25.374,825cc2,0.28999999999999915,0.2728017595312393,0
24.75,825cc2,-0.6239999999999988,0.25413618397099413,0
25.416,825cc2,0.6660000000000004,0.31270625194156165,0
25.334,825cc2,-0.08200000000000074,0.2786086861591721,0
25.042,825cc2,-0.29199999999999804,0.28325818611884807,0
35.854,825cc2,10.811999999999998,4.800636124515514,0
24.626,825cc2,-11.227999999999998,4.817259885038728,0
25.11,825cc2,0.4839999999999982,4.848298175649197,0
24.97,825cc2,-0.14000000000000057,4.885782311974546,0
24.94,825cc2,-0.029999999999997584,4.89683040343479,0
24.666,825cc2,-0.2740000000000009,0.20818453353528174,0
24.708,825cc2,0.04199999999999804,0.18706469470026482,0
25.126,825cc2,0.4180000000000028,0.19207810912049128,0
25.25,825cc2,0.12399999999999878,0.25474300776135966,0
25.416,825cc2,0.16600000000000037,0.3326938532694971,0
25.692,825cc2,0.2759999999999998,0.36448154960616136,0
26.0425,825cc2,0.35050000000000026,0.3675805353977701,0
36.386,825cc2,10.343500000000002,4.832926282285233,0
24.726,825cc2,-11.660000000000004,4.906017147340942,0
24.706,825cc2,-0.019999999999999574,4.996376862287647,0
24.76,825cc2,0.054000000000002046,5.097541324011346,0
23.756,825cc2,-1.0040000000000013,5.338139488623667,0
24.334,825cc2,0.5779999999999994,0.4279892522053431,0
24.416,825cc2,0.08200000000000074,0.40075778221175895,0
24.916,825cc2,0.5,0.44960516011639495,0
24.292,825cc2,-0.6239999999999988,0.41258599104100235,0
25.026,825cc2,0.7339999999999982,0.3466831406389606,0
24.334,825cc2,-0.6920000000000002,0.3466831406389606,0
24.284,825cc2,-0.05000000000000071,0.36824828581175073,0
36.166,825cc2,11.881999999999998,5.233746917840348,0
24.082,825cc2,-12.083999999999996,5.259886766842357,0
85.266,825cc2,61.184000000000005,26.469900657161595,1
94.834,825cc2,9.567999999999998,34.40710015098634,1
92.162,825cc2,-2.671999999999997,33.66361097683973,1
94.4,825cc2,2.2379999999999995,30.46613108354923,1
94.334,825cc2,-0.0660000000000025,4.012907574316264,0
93.882,825cc2,-0.4519999999999982,1.040333023605856,0
91.75,825cc2,-2.132000000000005,1.2565097691641294,0
92.208,825cc2,0.4579999999999984,1.246169009406387,0
93.374,825cc2,1.1659999999999968,1.098528470275071,0
88.626,825cc2,-4.7479999999999905,2.0563511373315797,0
90.874,825cc2,2.2479999999999905,1.7775085935108395,0
91.25,825cc2,0.3760000000000048,1.7645500276288235,0
92.374,825cc2,1.1239999999999952,1.7880997735039512,0
85.958,825cc2,-6.415999999999997,2.5504581549213663,0
86.75,825cc2,0.7920000000000016,2.885360843985534,0
85.584,825cc2,-1.1659999999999968,3.18313857694021,0
84.958,825cc2,-0.6260000000000048,3.0052073472565883,0
85.25,825cc2,0.2920000000000016,0.69562633648032,0
87.25,825cc2,2.0,0.9921778066480941,0
87.132,825cc2,-0.117999999999995,1.0792577078738084,0
94.1,825cc2,6.967999999999989,3.7080644546724093,0
89.208,825cc2,-4.891999999999996,3.38448548527025,0
93.584,825cc2,4.376000000000005,3.3817757465575755,0
92.292,825cc2,-1.2920000000000016,2.990929487635086,0
89.196,825cc2,-3.0960000000000036,2.3525050478171377,0
90.25,825cc2,1.054000000000002,1.9576976273176367,0
90.952,825cc2,0.7019999999999982,1.7205322432332129,0
91.4,825cc2,0.4480000000000075,1.1707758111633062,0
93.182,825cc2,1.7819999999999965,1.4781968745756124,0
89.512,825cc2,-3.6700000000000017,1.3858705567278309,0
88.648,825cc2,-0.8640000000000043,1.7555874230596118,0
88.87799999999999,825cc2,0.22999999999998977,1.9290655769063603,0
87.006,825cc2,-1.8719999999999857,2.284462562618394,0
93.532,825cc2,6.525999999999996,2.4284170152601434,0
93.072,825cc2,-0.45999999999999375,2.9027974782965864,0
80.63,825cc2,-12.442000000000007,5.254989134147185,0
91.722,825cc2,11.091999999999999,5.440067536345942,0
92.194,825cc2,0.4720000000000084,5.413490740733289,0
90.94,825cc2,-1.2540000000000049,5.135190629373464,0
89.666,825cc2,-1.274000000000001,4.792451230842625,0
94.292,825cc2,4.626000000000005,1.7071921977343818,0
92.626,825cc2,-1.6659999999999968,1.749144590937285,0
93.376,825cc2,0.75,1.8673291086482793,0
91.872,825cc2,-1.5040000000000049,1.7557912176580635,0
90.482,825cc2,-1.3900000000000006,1.4540325993612349,0
92.91,825cc2,2.4279999999999973,1.1306534393903274,0
92.124,825cc2,-0.7860000000000014,1.1113978585570403,0
91.208,825cc2,-0.9159999999999968,0.9215753902992252,0
91.292,825cc2,0.08400000000000318,0.9339535320374182,0
92.902,825cc2,1.6099999999999994,0.8287926158003404,0
93.042,825cc2,0.14000000000000057,0.8629523741233781,0
90.5,825cc2,-2.5420000000000016,1.1241517691153493,0
91.036,825cc2,0.5360000000000014,1.1487309519661992,0
89.208,825cc2,-1.828000000000003,1.6340179925585825,0
89.376,825cc2,0.16800000000000637,1.548713272366837,0
89.98200000000001,825cc2,0.6060000000000088,0.7645552955837965,0
90.042,825cc2,0.05999999999998806,0.7187970506375436,0
88.5,825cc2,-1.5420000000000016,0.6316635180262204,0
90.176,825cc2,1.676000000000002,0.6949972661854489,0
87.396,825cc2,-2.780000000000001,1.2263397571657202,0
84.584,825cc2,-2.8119999999999976,2.2962562574776677,0
92.166,825cc2,7.581999999999994,2.8627638393701456,0
92.5,825cc2,0.3340000000000032,3.356578138522211,0
89.874,825cc2,-2.6260000000000048,3.3410037413934806,0
89.416,825cc2,-0.4579999999999984,3.1703794725561174,0
91.51,825cc2,2.0940000000000083,1.378691118418163,0
93.5,825cc2,1.9899999999999949,1.7240237817400048,0
91.876,825cc2,-1.6239999999999952,1.6414789672746706,0
92.676,825cc2,0.7999999999999972,1.5354650109999521,0
89.044,825cc2,-3.632000000000005,1.6816465740473208,0
94.208,825cc2,5.1640000000000015,1.999716779947866,0
91.702,825cc2,-2.5060000000000002,1.8791985525763577,0
90.556,825cc2,-1.1460000000000008,1.973955217325128,0
85.61200000000002,825cc2,-4.943999999999974,3.1949142085516353,0
89.02,825cc2,3.407999999999973,3.19714822928264,0
84.78,825cc2,-4.239999999999995,3.032800026379132,0
87.806,825cc2,3.0259999999999962,2.381758845896313,0
89.874,825cc2,2.067999999999998,2.1777031018955166,0
87.792,825cc2,-2.0819999999999936,1.9297395679224036,0
90.666,825cc2,2.8739999999999952,2.2858361271108922,0
88.67399999999998,825cc2,-1.9920000000000186,1.277061000894348,0
87.124,825cc2,-1.549999999999983,1.4554181529736674,0
88.958,825cc2,1.8340000000000032,1.3439007403842342,0
90.374,825cc2,1.4159999999999968,1.4286466323080933,0
90.916,825cc2,0.5420000000000016,1.4972912876275124,0
87.75,825cc2,-3.165999999999997,1.6309196178859524,0
90.792,825cc2,3.0420000000000016,1.3658001317927884,0
82.0,825cc2,-8.792000000000002,3.7856786445768673,0
92.806,825cc2,10.805999999999997,4.237396512011272,0
85.82799999999997,825cc2,-6.978000000000023,4.22898299831123,0
90.632,825cc2,4.8040000000000305,4.407120238886771,0
92.44,825cc2,1.8079999999999927,4.682663686408126,0
87.626,825cc2,-4.813999999999993,3.0487241265823313,0
87.75,825cc2,0.12399999999999523,2.6412188852886365,0
95.224,825cc2,7.474000000000004,3.2266414117476736,0
91.182,825cc2,-4.042000000000002,3.231648928953299,0
89.52600000000002,825cc2,-1.6559999999999775,3.1332163666119666,0
84.686,825cc2,-4.840000000000018,3.9268431086567737,0
89.01799999999999,825cc2,4.331999999999979,3.8107872152621103,0
83.664,825cc2,-5.353999999999985,3.2608764466022873,0
93.134,825cc2,9.469999999999999,3.8570160487098684,0
90.25,825cc2,-2.8840000000000003,3.9410395582898476,0
86.584,825cc2,-3.665999999999997,3.6006329999050686,0
87.792,825cc2,1.2079999999999984,3.6008372915206017,0
85.292,825cc2,-2.5,3.1200600635252798,0
88.95200000000001,825cc2,3.660000000000011,1.9426147327778482,0
89.542,825cc2,0.5899999999999892,1.731329200356068,0
93.084,825cc2,3.5420000000000016,2.8355247838813384,0
88.958,825cc2,-4.126000000000005,2.765367751313604,0
92.542,825cc2,3.584000000000003,2.0292754371954786,0
88.458,825cc2,-4.084000000000003,2.139550233110908,0
87.166,825cc2,-1.2920000000000016,2.6200787774425915,0
86.876,825cc2,-0.28999999999999204,2.264741927903786,0
86.166,825cc2,-0.710000000000008,2.5431360168118204,0
88.376,825cc2,2.210000000000008,0.9904134490230233,0
85.25200000000002,825cc2,-3.123999999999981,1.1636568222658241,0
88.846,825cc2,3.59399999999998,1.5011892618872975,0
90.416,825cc2,1.5699999999999932,2.0875213052818338,0
95.0,825cc2,4.584000000000003,3.563538690684469,0
90.75,825cc2,-4.25,3.521251084487597,0
91.626,825cc2,0.8760000000000048,2.2857460051381193,0
88.792,825cc2,-2.834000000000003,2.300482818889303,0
85.75,825cc2,-3.0420000000000016,3.4275499704606847,0
88.96799999999998,825cc2,3.217999999999975,2.2587698421940328,0
86.792,825cc2,-2.1759999999999735,2.263321187990205,0
85.584,825cc2,-1.2079999999999984,1.6231226694263112,0
88.624,825cc2,3.039999999999992,1.5825703143954135,0
87.916,825cc2,-0.7079999999999984,1.3905291079317723,0
89.28399999999998,825cc2,1.3679999999999808,1.4742292901735206,0
87.52799999999998,825cc2,-1.7560000000000002,1.4034340739790754,0
93.796,825cc2,6.268000000000029,2.5319314366714814,0
91.766,825cc2,-2.030000000000001,2.668241368393279,0
83.63,825cc2,-8.13600000000001,3.9222158533162537,0
93.132,825cc2,9.50200000000001,4.30177577286465,0
86.456,825cc2,-6.676000000000002,4.477079181788642,0
83.584,825cc2,-2.872,4.502553364481703,0
92.268,825cc2,8.683999999999997,4.619582232194324,0
87.958,825cc2,-4.310000000000002,4.004083016123088,0
86.25,825cc2,-1.7079999999999984,3.1912939695373614,0
88.274,825cc2,2.024000000000001,3.1741577150490627,0
87.42,825cc2,-0.8539999999999992,2.27759654021633,0
86.542,825cc2,-0.8780000000000001,0.8764240982569526,0
88.126,825cc2,1.5840000000000032,0.9110306251743187,0
92.958,825cc2,4.831999999999994,2.4965175745436614,0
92.172,825cc2,-0.7860000000000014,2.9174253717970706,0
91.166,825cc2,-1.0060000000000002,2.7436601830411123,0
92.416,825cc2,1.25,1.9251095553253703,0
87.564,825cc2,-4.852000000000004,2.1633550795015344,0
91.342,825cc2,3.778000000000006,1.9561528570142828,0
83.626,825cc2,-7.715999999999994,3.624201594835114,0
86.124,825cc2,2.4979999999999905,3.6497099610798607,0
89.742,825cc2,3.618000000000009,3.0220686292679826,0
87.292,825cc2,-2.450000000000003,3.0271136747743177,0
85.79,825cc2,-1.5019999999999953,2.2384193530270093,0
88.786,825cc2,2.995999999999995,1.697803640002488,0
94.08,825cc2,5.293999999999997,3.14360080162947,0
91.492,825cc2,-2.587999999999994,3.3201243952607244,0
84.56,825cc2,-6.932000000000002,3.9390007362280977,0
88.836,825cc2,4.275999999999996,3.545625924996232,0
89.124,825cc2,0.2879999999999967,3.5305892992537906,0
85.686,825cc2,-3.437999999999988,2.798494738248708,0
85.584,825cc2,-0.10200000000000387,2.078142439777875,0
84.96,825cc2,-0.6240000000000094,1.9776440529088979,0
86.94,825cc2,1.980000000000004,1.654066262277907,0
86.708,825cc2,-0.23199999999999932,0.8269128128201371,0
86.626,825cc2,-0.08199999999999363,0.8511126834950082,0
88.434,825cc2,1.8079999999999927,1.2340837897022843,0
88.08,825cc2,-0.3539999999999992,0.8384669343544882,0
88.756,825cc2,0.6760000000000019,0.9916739383515771,0
90.166,825cc2,1.4099999999999966,1.274299336892852,0
88.0,825cc2,-2.165999999999997,0.8798620346426513,0
90.708,825cc2,2.7079999999999984,1.233079072892488,0
88.708,825cc2,-2.0,1.1251190159291447,0
84.792,825cc2,-3.915999999999997,2.3286354802771383,0
87.374,825cc2,2.5819999999999936,2.1495768886005595,0
85.208,825cc2,-2.165999999999997,2.4623216686708034,0
88.292,825cc2,3.084000000000003,1.7842755392612055,0
88.208,825cc2,-0.08400000000000318,1.665934932704721,0
95.416,825cc2,7.207999999999998,3.849231195966981,0
92.5,825cc2,-2.915999999999997,4.020154623892612,0
91.916,825cc2,-0.5840000000000032,3.0562965824678803,0
88.10600000000002,825cc2,-3.809999999999974,3.1023357651944794,0
87.698,825cc2,-0.4080000000000297,3.2321684980837313,0
86.56200000000004,825cc2,-1.135999999999953,2.6719017197504056,0
87.11200000000002,825cc2,0.549999999999983,2.1157289996607367,0
87.256,825cc2,0.14399999999997704,0.5871568785304911,0
85.916,825cc2,-1.3400000000000034,0.6874948727123505,0
93.638,825cc2,7.722000000000008,3.14217968932483,0
89.58,825cc2,-4.058000000000007,3.0625062938719605,0
88.05,825cc2,-1.5300000000000011,2.968156667025066,0
86.068,825cc2,-1.9819999999999993,3.1720073770414556,0
93.224,825cc2,7.156000000000006,3.278948916955711,0
93.416,825cc2,0.19199999999999307,3.220244835413143,0
89.25,825cc2,-4.165999999999997,3.2360795416684427,0
85.39200000000002,825cc2,-3.8579999999999757,3.8051123505101825,0
88.458,825cc2,3.065999999999974,3.399398476202075,0
90.25,825cc2,1.7920000000000016,2.907478839132822,0
86.63600000000002,825cc2,-3.613999999999976,1.96830414316626,0
87.16799999999998,825cc2,0.5319999999999538,1.8539151005387446,0
82.292,825cc2,-4.875999999999976,2.958317291976263,0
88.824,825cc2,6.5319999999999965,3.008723982023899,0
89.162,825cc2,0.33800000000000807,2.745845006551866,0
91.45,825cc2,2.2879999999999967,3.426421048266775,0
88.514,825cc2,-2.936000000000007,3.4192640728679478,0
85.104,825cc2,-3.4099999999999966,2.275815721890806,0
89.17200000000004,825cc2,4.0680000000000405,2.2892476493392677,0
92.484,825cc2,3.311999999999955,2.8718860005239026,0
88.25,825cc2,-4.233999999999995,2.631997188449361,0
85.876,825cc2,-2.3739999999999952,2.9276070774619813,0
88.24600000000002,825cc2,2.3700000000000188,2.3910915499004424,0
87.244,825cc2,-1.0020000000000238,2.471344977943264,0
88.738,825cc2,1.4939999999999998,1.1411297910428904,0
